country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BRN,BTN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GMB,GRC,GTM,GUF,GUY,HND,HRV,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLV,SRB,SVK,SVN,SWE,SWZ,SYC,SYR,TGO,THA,TJK,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VEN,VNM,XKX,YEM,YUG,ZAF,ZMB,ZWE
OMN,0,0,0,0,4,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,7,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
PAK,3,0,2,0,66,0,0,0,30,4,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,1,131,0,0,0,0,1,0,0,0,5,15,0,0,2,0,2,0,23,15,1,1,7,0,4,2,58,0,0,0,0,0,0,0,0,0,2,2,40,12,6,15,0,0,12,0,27,3,1,0,0,0,0,55,1,0,25,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,11,3,5,3,0,0,0,1,0,4,0,7,0,0,12,3,4,0,163,0,0,4,0,11,1,0,9,0,0,0,0,5,0,0,0,6,34,21,0,0,0,0,43,1,0,0,4,0,4,0,4,0,0
PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PER,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0
PHL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POL,0,0,0,0,7,1,0,0,12,9,0,0,11,0,0,3,0,0,0,1,1,3,0,0,0,0,83,17,5,101,0,0,0,0,3,0,0,3,18,32,0,0,8,0,1,2,3,35,1,1,6,0,25,0,53,1,0,0,8,0,0,0,0,2,1,0,23,4,5,1,3,6,35,0,4,11,1,0,0,0,0,19,0,0,8,1,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,20,7,2,1,1,4,0,1,1,0,0,0,8,0,0,6,3,3,0,34,0,0,3,0,10,5,2,7,0,0,0,0,1,0,0,0,0,53,11,0,0,9,0,72,0,0,0,20,0,0,0,2,0,0
PRK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PRT,0,0,0,0,11,1,0,0,7,8,0,0,6,0,0,0,0,0,1,0,1,57,0,0,0,0,17,12,2,20,0,1,0,0,3,0,0,1,6,43,0,0,7,0,0,2,2,46,1,1,7,0,23,0,44,0,0,0,5,0,0,0,0,1,1,1,19,3,6,3,0,4,44,0,2,5,0,0,0,0,0,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,3,0,0,0,3,25,6,2,1,0,7,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,1,3,0,1,2,6,9,0,0,0,1,0,0,0,0,0,6,3,0,1,1,0,60,0,0,0,0,0,0,0,2,0,0
PRY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSE,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
QAT,0,0,0,0,21,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,55,0,0,0,0,0,0,0,0,1,6,0,0,1,0,2,0,2,1,0,1,3,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,4,3,0,0,6,0,17,1,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,12,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,18,0,0,0,0,5,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,21,0,0,0,1,0,0,0,2,0,0
ROU,0,0,0,0,3,0,0,0,1,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0,1,10,0,0,2,0,1,0,0,8,0,0,0,0,5,0,11,0,0,0,4,0,0,0,0,0,5,0,6,2,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,6,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0
RUS,0,0,0,0,17,0,1,0,5,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,32,0,0,0,0,0,0,1,0,3,27,0,0,1,0,0,0,2,2,0,0,2,0,12,0,28,0,0,0,2,0,0,0,0,0,1,3,13,0,6,2,0,4,7,0,0,2,1,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,2,1,1,1,4,0,0,0,0,3,0,3,0,0,0,0,0,0,9,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0
RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SAU,0,0,1,0,63,0,0,0,46,3,0,0,2,0,0,15,0,2,1,0,0,4,0,2,0,0,57,7,2,206,0,1,0,0,1,0,0,2,10,14,0,0,4,0,14,0,121,19,0,8,5,1,21,2,95,1,1,0,3,0,0,0,0,1,1,3,183,5,17,31,0,0,16,0,54,9,3,0,0,0,0,42,9,0,34,2,0,1,0,1,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0,5,1,9,0,3,7,163,0,0,2,0,34,0,3,0,0,13,1,9,0,0,3,0,9,0,10,2,0,11,0,0,1,0,8,0,0,0,44,41,29,0,0,1,0,147,1,0,0,4,0,17,0,6,0,0
SDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
SGP,0,0,0,0,27,1,0,0,157,4,0,0,12,0,0,2,2,0,0,0,0,3,0,0,0,0,52,20,0,1281,0,0,0,0,0,0,0,0,7,72,0,0,6,0,0,0,2,11,1,0,13,0,31,0,140,0,0,0,4,0,0,0,0,2,1,4,46,2,5,0,0,3,7,0,2,48,0,0,0,0,0,21,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,24,3,0,14,2,4,0,0,1,0,3,0,3,0,0,18,0,4,1,9,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,11,16,0,0,0,0,278,0,0,0,15,0,0,0,0,0,0
SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRB,1,0,0,0,2,1,0,0,8,3,0,0,4,0,0,0,0,0,13,0,1,2,0,0,0,0,5,2,2,38,0,0,0,0,1,0,0,0,6,8,0,0,3,0,1,1,2,10,0,0,3,0,9,0,27,0,0,0,7,0,0,0,0,0,3,0,22,3,4,6,0,3,8,0,5,3,0,0,0,0,0,10,2,0,21,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,1,11,0,0,1,0,10,0,1,0,0,0,2,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,54,0,0,2,0,15,0,0,0,2,0,0,0,0,0,0
SVK,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,1,0,11,0,0,0,0,0,0,0,0,21,1,0,0,1,0,0,0,0,11,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,0,0,1,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,6,1,0,0,0,0,0,0,0,0,0
SVN,0,0,0,0,4,0,0,0,7,8,0,0,7,0,0,0,1,0,3,0,0,1,0,0,0,0,1,9,1,10,0,0,0,0,0,1,0,1,5,13,0,0,5,0,0,0,1,8,0,0,4,0,11,0,14,0,0,0,4,0,0,0,0,4,0,0,8,2,1,0,0,2,14,0,1,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,9,0,0,0,0,0,0,0,1,0,0
SWE,0,0,0,0,36,0,0,0,38,17,0,0,22,0,0,0,0,0,0,1,0,3,0,0,0,0,25,28,0,87,0,1,0,0,0,0,0,3,11,96,0,0,17,0,1,0,6,31,2,1,39,0,25,0,76,1,0,0,11,0,0,0,0,0,1,0,17,9,11,1,0,7,41,0,6,15,0,1,0,0,0,11,0,0,2,0,0,1,0,1,4,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,8,0,0,0,3,32,24,0,2,0,9,0,0,0,0,7,0,9,0,0,5,5,0,0,11,0,1,10,0,0,0,7,0,0,0,0,1,2,0,0,0,0,6,9,0,1,2,1,112,0,0,0,6,0,0,0,5,0,0
SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
THA,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,1,0,24,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,1,1,0,1,2,1,0,0,10,0,0,0,1,0,0,0,0,0,2,4,14,3,3,0,0,0,1,0,1,22,0,0,0,1,0,4,1,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,17,0,0,0,5,0,0,0,1,0,0
TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,0,0,0,10,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,1,0,5,0,1,0,0,0,0,0,0,1,4,0,0,0,0,4,0,4,3,2,0,0,0,58,2,11,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9,0,0,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0
TUR,1,0,1,0,9,0,0,0,38,4,4,0,5,0,0,1,1,2,7,0,0,3,0,0,0,0,65,9,1,104,0,0,0,0,0,0,0,1,9,34,0,0,9,0,7,0,12,20,6,1,5,0,7,0,99,0,1,0,1,0,0,0,0,0,4,2,51,9,35,23,0,2,16,0,18,26,4,3,0,0,0,12,6,0,51,3,0,0,0,3,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,25,0,0,0,2,26,5,1,2,2,34,0,0,0,0,53,0,6,0,2,8,8,2,0,41,1,0,11,0,34,1,5,6,0,0,0,0,3,0,0,0,2,0,45,0,0,1,0,71,0,0,0,6,0,0,0,2,0,0
TWN,1,0,0,0,20,0,0,0,26,3,0,0,5,0,0,1,0,0,3,0,0,1,0,0,0,0,32,3,0,207,0,0,0,0,0,0,0,0,4,13,0,0,3,0,3,0,6,8,0,1,4,0,5,0,40,0,0,0,0,0,0,0,0,0,2,13,59,3,16,11,0,1,12,0,12,38,0,0,0,0,0,26,3,0,50,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,13,9,0,0,2,21,0,0,9,0,11,0,3,0,0,0,2,1,0,29,1,0,16,0,54,1,2,9,0,0,0,0,8,0,0,0,0,45,0,0,0,0,0,142,0,0,0,24,0,0,0,0,0,0
TZA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
URY,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
